CDS_CODE,DISTRICT,ETHNIC,GR_12,ENR_TOTAL,GRADS,UC_GRADS
32669700000000,Plumas Unified,5,24,275,40,10
32669700000000,Plumas Unified,6,1,21,2,0
32669700000000,Plumas Unified,7,130,1640,242,70
32669700000000,Plumas Unified,9,3,84,6,0
33103300000000,Riverside County Office of Education,0,4,9,6,0
33103300000000,Riverside County Office of Education,1,9,54,14,6
33103300000000,Riverside County Office of Education,2,13,110,22,2
33103300000000,Riverside County Office of Education,3,6,19,4,2
33103300000000,Riverside County Office of Education,4,6,83,12,6
33103300000000,Riverside County Office of Education,5,622,3547,700,76
33103300000000,Riverside County Office of Education,6,95,435,130,16
33103300000000,Riverside County Office of Education,7,238,2945,344,64
33103300000000,Riverside County Office of Education,9,32,427,40,10
33316300000000,California School for the Deaf-Riverside (State Sp,2,3,4,1,0
33316300000000,California School for the Deaf-Riverside (State Sp,4,1,4,2,0
33316300000000,California School for the Deaf-Riverside (State Sp,5,45,213,44,0
33316300000000,California School for the Deaf-Riverside (State Sp,6,8,30,6,0
33316300000000,California School for the Deaf-Riverside (State Sp,7,14,88,18,0
33669800000000,Alvord Unified,1,3,45,6,4
33669800000000,Alvord Unified,2,53,643,104,78
33669800000000,Alvord Unified,3,4,72,4,2
33669800000000,Alvord Unified,4,31,301,60,40
33669800000000,Alvord Unified,5,1083,15220,1938,584
33669800000000,Alvord Unified,6,60,756,104,26
33669800000000,Alvord Unified,7,180,2128,320,114
33669800000000,Alvord Unified,9,13,225,26,10
33669900000000,Banning Unified,1,16,150,32,8
33669900000000,Banning Unified,2,19,225,60,28
33669900000000,Banning Unified,3,1,10,14,8
33669900000000,Banning Unified,4,2,27,62,44
33669900000000,Banning Unified,5,208,3021,922,322
33669900000000,Banning Unified,6,37,397,120,34
33669900000000,Banning Unified,7,50,632,476,186
33669900000000,Banning Unified,9,11,134,32,6
33669900000000,Beaumont Unified,1,4,78,32,8
33669900000000,Beaumont Unified,2,15,263,60,28
33669900000000,Beaumont Unified,3,5,30,14,8
33669900000000,Beaumont Unified,4,28,237,62,44
33669900000000,Beaumont Unified,5,341,4652,922,322
33669900000000,Beaumont Unified,6,36,520,120,34
33669900000000,Beaumont Unified,7,217,3159,476,186
33669900000000,Beaumont Unified,9,8,277,32,6
33670300000000,Corona-Norco Unified,0,34,318,62,40
33670300000000,Corona-Norco Unified,1,13,184,22,12
33670300000000,Corona-Norco Unified,2,315,4585,642,510
33670300000000,Corona-Norco Unified,3,8,176,18,10
33670300000000,Corona-Norco Unified,4,131,1611,250,192
33670300000000,Corona-Norco Unified,5,2224,28022,3976,1632
33670300000000,Corona-Norco Unified,6,327,3250,648,330
33670300000000,Corona-Norco Unified,7,1300,15036,2438,1346
33670300000000,Corona-Norco Unified,9,18,557,40,24
33670600000000,Desert Sands Unified,0,14,206,28,12
33670600000000,Desert Sands Unified,1,6,76,10,4
33670600000000,Desert Sands Unified,2,40,536,78,52
33670600000000,Desert Sands Unified,3,1,25,2,2
33670600000000,Desert Sands Unified,4,20,255,40,34
33670600000000,Desert Sands Unified,5,1757,20949,3152,1072
33670600000000,Desert Sands Unified,6,52,493,92,30
33670600000000,Desert Sands Unified,7,586,6081,1070,514
33670600000000,Desert Sands Unified,9,13,378,24,14
33670800000000,Hemet Unified,1,13,195,18,2
33670800000000,Hemet Unified,2,30,239,56,30
33670800000000,Hemet Unified,3,9,84,10,0
33670800000000,Hemet Unified,4,23,206,42,16
33670800000000,Hemet Unified,5,884,11539,1496,346
33670800000000,Hemet Unified,6,148,1775,218,44
33670800000000,Hemet Unified,7,621,6544,1038,312
33670800000000,Hemet Unified,9,53,821,76,16
33670900000000,Jurupa Unified,0,0,53,2,0
33670900000000,Jurupa Unified,1,1,29,6,0
33670900000000,Jurupa Unified,2,13,185,24,16
33670900000000,Jurupa Unified,3,3,53,6,4
33670900000000,Jurupa Unified,4,4,58,6,6
33670900000000,Jurupa Unified,5,1296,16506,2448,612
33670900000000,Jurupa Unified,6,32,387,52,12
33670900000000,Jurupa Unified,7,167,1941,324,94
33670900000000,Jurupa Unified,9,3,118,10,2
33671200000000,Menifee Union Elementary,1,0,33,6,0
33671200000000,Menifee Union Elementary,2,1,244,84,60
33671200000000,Menifee Union Elementary,3,0,53,24,8
33671200000000,Menifee Union Elementary,4,1,369,98,64
33671200000000,Menifee Union Elementary,5,28,4727,2906,958
33671200000000,Menifee Union Elementary,6,6,644,756,192
33671200000000,Menifee Union Elementary,7,39,4443,536,210
33671200000000,Menifee Union Elementary,9,2,481,40,20
33671200000000,Moreno Valley Unified,1,5,104,6,0
33671200000000,Moreno Valley Unified,2,50,701,84,60
33671200000000,Moreno Valley Unified,3,17,237,24,8
33671200000000,Moreno Valley Unified,4,52,521,98,64
33671200000000,Moreno Valley Unified,5,1682,23528,2906,958
33671200000000,Moreno Valley Unified,6,455,5375,756,192
33671200000000,Moreno Valley Unified,7,268,2918,536,210
33671200000000,Moreno Valley Unified,9,27,780,40,20
33671600000000,Nuview Union,3,1,6,2,0
33671600000000,Nuview Union,4,2,22,4,0
33671600000000,Nuview Union,5,93,1962,186,0
33671600000000,Nuview Union,6,9,347,20,0
33671600000000,Nuview Union,7,28,472,50,0
33671600000000,Nuview Union,9,1,43,2,0
33671700000000,Palm Springs Unified,1,11,133,24,4
33671700000000,Palm Springs Unified,2,32,226,58,40
33671700000000,Palm Springs Unified,3,5,39,8,4
33671700000000,Palm Springs Unified,4,61,544,120,64
33671700000000,Palm Springs Unified,5,1219,17635,2236,540
33671700000000,Palm Springs Unified,6,95,1233,156,30
33671700000000,Palm Springs Unified,7,304,3149,534,190
33671700000000,Palm Springs Unified,9,5,362,8,2
33671800000000,Palo Verde Unified,1,1,17,4,2
33671800000000,Palo Verde Unified,2,1,18,2,2
33671800000000,Palo Verde Unified,4,3,15,6,2
33671800000000,Palo Verde Unified,5,165,2106,280,42
33671800000000,Palo Verde Unified,6,15,237,30,4
33671800000000,Palo Verde Unified,7,81,722,152,40
33671800000000,Palo Verde Unified,9,4,38,6,0
33672100000000,Perris Union High,0,1,22,4,2
33672100000000,Perris Union High,1,4,37,4,2
33672100000000,Perris Union High,2,28,125,52,24
33672100000000,Perris Union High,3,15,52,26,4
33672100000000,Perris Union High,4,43,196,82,46
33672100000000,Perris Union High,5,1421,7353,2474,828
33672100000000,Perris Union High,6,172,759,318,96
33672100000000,Perris Union High,7,365,1677,638,200
33672100000000,Perris Union High,9,56,289,100,30
33672200000000,Riverside Unified,0,14,498,28,12
33672200000000,Riverside Unified,1,15,159,24,10
33672200000000,Riverside Unified,2,126,1425,246,202
33672200000000,Riverside Unified,3,20,203,38,10
33672200000000,Riverside Unified,4,65,525,126,80
33672200000000,Riverside Unified,5,1959,25669,3430,1300
33672200000000,Riverside Unified,6,310,2980,528,212
33672200000000,Riverside Unified,7,873,10153,1580,782
33672200000000,Riverside Unified,9,38,727,64,32
33672500000000,San Jacinto Unified,1,16,287,18,10
33672500000000,San Jacinto Unified,2,11,121,22,12
33672500000000,San Jacinto Unified,3,2,60,4,0
33672500000000,San Jacinto Unified,4,11,100,20,14
33672500000000,San Jacinto Unified,5,539,7194,860,294
33672500000000,San Jacinto Unified,6,75,925,108,28
33672500000000,San Jacinto Unified,7,138,1762,228,82
33672500000000,San Jacinto Unified,9,12,236,26,12
33736800000000,Coachella Valley Unified,0,12,137,18,2
33736800000000,Coachella Valley Unified,2,1,12,2,2
33736800000000,Coachella Valley Unified,4,4,17,6,6
33736800000000,Coachella Valley Unified,5,1258,18351,2392,692
33736800000000,Coachella Valley Unified,6,4,47,2,0
33736800000000,Coachella Valley Unified,7,16,203,28,2
33736800000000,Coachella Valley Unified,9,1,24,2,0
33751800000000,Lake Elsinore Unified,1,9,108,14,2
33751800000000,Lake Elsinore Unified,2,37,459,68,46
33751800000000,Lake Elsinore Unified,3,12,97,20,4
33751800000000,Lake Elsinore Unified,4,39,396,72,28
33751800000000,Lake Elsinore Unified,5,916,12395,1510,424
33751800000000,Lake Elsinore Unified,6,105,975,182,58
33751800000000,Lake Elsinore Unified,7,649,7244,1134,354
33751800000000,Lake Elsinore Unified,9,32,547,48,10
33751900000000,Temecula Valley Unified,0,7,85,20,12
33751900000000,Temecula Valley Unified,1,34,330,66,42
33751900000000,Temecula Valley Unified,2,96,1170,194,146
33751900000000,Temecula Valley Unified,3,12,89,24,16
33751900000000,Temecula Valley Unified,4,150,1580,286,220
33751900000000,Temecula Valley Unified,5,787,9500,1386,864
33751900000000,Temecula Valley Unified,6,141,1144,240,128
33751900000000,Temecula Valley Unified,7,1134,13756,2134,1488
33751900000000,Temecula Valley Unified,9,122,2362,234,160
33752000000000,Murrieta Valley Unified,0,1,2,1,0
33752000000000,Murrieta Valley Unified,1,12,87,18,12
33752000000000,Murrieta Valley Unified,2,126,1071,240,190
33752000000000,Murrieta Valley Unified,3,11,167,20,12
33752000000000,Murrieta Valley Unified,4,84,766,156,110
33752000000000,Murrieta Valley Unified,5,622,7808,1146,536
33752000000000,Murrieta Valley Unified,6,128,1213,234,126
33752000000000,Murrieta Valley Unified,7,896,10332,1644,948
33752000000000,Murrieta Valley Unified,9,94,1252,170,80
33752400000000,Val Verde Unified,0,3,191,8,4
33752400000000,Val Verde Unified,1,2,63,4,0
33752400000000,Val Verde Unified,2,21,288,42,30
33752400000000,Val Verde Unified,3,5,67,10,4
33752400000000,Val Verde Unified,4,34,290,66,52
33752400000000,Val Verde Unified,5,1070,14607,2078,1002
33752400000000,Val Verde Unified,6,259,2889,508,244
33752400000000,Val Verde Unified,7,97,1129,178,84
33752400000000,Val Verde Unified,9,19,317,36,18
34103500000000,Sacramento County Office of Education,2,10,59,2,0
34103500000000,Sacramento County Office of Education,5,89,472,44,0
34103500000000,Sacramento County Office of Education,6,66,781,60,0
34103500000000,Sacramento County Office of Education,7,59,207,30,0
34103500000000,Sacramento County Office of Education,9,22,137,18,0
34322800000000,California Education Authority (CEA) Headquarters,2,4,6,5,0
34322800000000,California Education Authority (CEA) Headquarters,3,6,7,6,0
34322800000000,California Education Authority (CEA) Headquarters,5,84,248,98,0
34322800000000,California Education Authority (CEA) Headquarters,6,48,127,60,0
34322800000000,California Education Authority (CEA) Headquarters,7,11,29,12,0
34673100000000,Elk Grove Unified,0,2,29,4,4
34673100000000,Elk Grove Unified,1,38,448,64,26
34673100000000,Elk Grove Unified,2,1141,13943,2166,1522
34673100000000,Elk Grove Unified,3,95,1026,170,94
34673100000000,Elk Grove Unified,4,299,3564,580,408
34673100000000,Elk Grove Unified,5,1225,16310,2142,878
34673100000000,Elk Grove Unified,6,870,8824,1366,538
34673100000000,Elk Grove Unified,7,1156,13885,2148,1252
34673100000000,Elk Grove Unified,9,209,4859,364,172
34673300000000,Folsom-Cordova Unified,0,2,33,2,0
34673300000000,Folsom-Cordova Unified,1,13,140,20,6
34673300000000,Folsom-Cordova Unified,2,148,2435,288,200
34673300000000,Folsom-Cordova Unified,3,13,152,30,12
34673300000000,Folsom-Cordova Unified,4,34,460,66,40
34673300000000,Folsom-Cordova Unified,5,230,3575,402,106
34673300000000,Folsom-Cordova Unified,6,105,1312,198,44
34673300000000,Folsom-Cordova Unified,7,816,10655,1530,800
34673300000000,Folsom-Cordova Unified,9,28,765,48,12
34673600000000,Galt Joint Union High,0,4,27,6,0
34673600000000,Galt Joint Union High,1,4,8,8,2
34673600000000,Galt Joint Union High,2,10,36,16,8
34673600000000,Galt Joint Union High,3,3,7,8,0
34673600000000,Galt Joint Union High,4,5,16,10,4
34673600000000,Galt Joint Union High,5,313,1192,548,144
34673600000000,Galt Joint Union High,6,9,39,18,6
34673600000000,Galt Joint Union High,7,216,847,380,124
34673600000000,Galt Joint Union High,9,27,91,50,24
34674100000000,River Delta Joint Unified,0,1,9,2,0
34674100000000,River Delta Joint Unified,4,1,21,2,2
34674100000000,River Delta Joint Unified,5,84,1242,148,48
34674100000000,River Delta Joint Unified,6,4,37,8,0
34674100000000,River Delta Joint Unified,7,79,964,140,58
34674100000000,River Delta Joint Unified,9,6,97,8,2
34674400000000,Sacramento City Unified,0,5,58,2,0
34674400000000,Sacramento City Unified,1,25,307,40,6
34674400000000,Sacramento City Unified,2,672,7946,1200,746
34674400000000,Sacramento City Unified,3,63,815,102,34
34674400000000,Sacramento City Unified,4,42,610,82,60
34674400000000,Sacramento City Unified,5,1124,17909,1710,650
34674400000000,Sacramento City Unified,6,633,8103,906,364
34674400000000,Sacramento City Unified,7,521,8497,854,366
34674400000000,Sacramento City Unified,9,123,2623,214,112
34674500000000,San Juan Unified,0,7,77,10,6
34674500000000,San Juan Unified,1,81,490,124,46
34674500000000,San Juan Unified,2,271,2393,538,346
34674500000000,San Juan Unified,3,42,421,76,16
34674500000000,San Juan Unified,4,76,650,134,60
34674500000000,San Juan Unified,5,884,10783,1326,298
34674500000000,San Juan Unified,6,329,3805,534,116
34674500000000,San Juan Unified,7,2620,28670,4706,1696
34674500000000,San Juan Unified,9,109,1825,72,8
34739700000000,Center Joint Unified,0,0,7,4,0
34739700000000,Center Joint Unified,1,5,44,8,0
34739700000000,Center Joint Unified,2,28,307,56,28
34739700000000,Center Joint Unified,3,5,48,10,0
34739700000000,Center Joint Unified,4,14,130,30,12
34739700000000,Center Joint Unified,5,81,1092,124,18
34739700000000,Center Joint Unified,6,42,452,72,8
34739700000000,Center Joint Unified,7,163,2190,276,54
34739700000000,Center Joint Unified,9,11,263,24,6
34752800000000,Natomas Unified,0,28,711,64,12
34752800000000,Natomas Unified,1,8,92,12,2
34752800000000,Natomas Unified,2,127,1927,238,156
34752800000000,Natomas Unified,3,23,226,38,10
34752800000000,Natomas Unified,4,64,750,122,80
34752800000000,Natomas Unified,5,338,4159,586,256
34752800000000,Natomas Unified,6,185,2397,304,128
34752800000000,Natomas Unified,7,117,2475,222,146
34752800000000,Natomas Unified,9,41,893,78,50
34765100000000,Twin Rivers Unified,0,42,406,78,8
34765100000000,Twin Rivers Unified,1,32,267,48,6
34765100000000,Twin Rivers Unified,2,246,2426,404,156
34765100000000,Twin Rivers Unified,3,36,444,64,12
34765100000000,Twin Rivers Unified,4,32,311,54,12
34765100000000,Twin Rivers Unified,5,973,12447,1380,230
34765100000000,Twin Rivers Unified,6,496,4511,614,60
34765100000000,Twin Rivers Unified,7,638,9015,982,182
34765100000000,Twin Rivers Unified,9,59,1208,84,12
35103600000000,San Benito County Office of Education,1,1,2,2,0
35103600000000,San Benito County Office of Education,5,31,94,10,0
35103600000000,San Benito County Office of Education,7,8,18,2,0
35675400000000,San Benito High,0,2,18,2,0
35675400000000,San Benito High,1,6,11,12,2
35675400000000,San Benito High,2,7,42,14,6
35675400000000,San Benito High,3,1,6,2,2
35675400000000,San Benito High,4,15,41,30,14
35675400000000,San Benito High,5,498,2043,900,302
35675400000000,San Benito High,6,6,22,12,6
35675400000000,San Benito High,7,226,807,428,236
35675400000000,San Benito High,9,3,13,6,6
35752600000000,Aromas/San Juan Unified,2,4,15,8,4
35752600000000,Aromas/San Juan Unified,4,1,5,2,2
35752600000000,Aromas/San Juan Unified,5,47,791,86,40
35752600000000,Aromas/San Juan Unified,7,21,309,44,28
35752600000000,Aromas/San Juan Unified,9,5,21,8,4
36103600000000,San Bernardino County Office of Education,0,27,132,2,0
36103600000000,San Bernardino County Office of Education,5,246,1678,6,0
36103600000000,San Bernardino County Office of Education,6,107,469,4,0
36103600000000,San Bernardino County Office of Education,7,107,565,2,0
36675900000000,Adelanto Elementary,0,3,175,4,0
36675900000000,Adelanto Elementary,1,10,63,8,0
36675900000000,Adelanto Elementary,2,13,116,8,0
36675900000000,Adelanto Elementary,3,5,73,2,0
36675900000000,Adelanto Elementary,5,471,6173,336,0
36675900000000,Adelanto Elementary,6,187,2341,144,0
36675900000000,Adelanto Elementary,7,132,1125,128,0
36676100000000,Barstow Unified,1,11,76,18,6
36676100000000,Barstow Unified,2,7,42,14,4
36676100000000,Barstow Unified,3,10,78,22,2
36676100000000,Barstow Unified,4,6,42,12,4
36676100000000,Barstow Unified,5,227,3148,400,52
36676100000000,Barstow Unified,6,60,931,96,12
36676100000000,Barstow Unified,7,116,1365,196,36
36676100000000,Barstow Unified,9,7,238,16,0
36676400000000,Bear Valley Unified,1,1,14,2,0
36676400000000,Bear Valley Unified,2,2,31,4,2
36676400000000,Bear Valley Unified,3,1,5,2,2
36676400000000,Bear Valley Unified,5,79,881,150,28
36676400000000,Bear Valley Unified,6,2,22,4,4
36676400000000,Bear Valley Unified,7,126,1394,244,110
36676400000000,Bear Valley Unified,9,5,65,12,2
36676500000000,Central Elementary,1,0,7,34,18
36676500000000,Central Elementary,2,0,224,622,490
36676500000000,Central Elementary,3,0,28,64,30
36676500000000,Central Elementary,4,0,124,240,192
36676500000000,Central Elementary,5,0,2395,6650,2818
36676500000000,Central Elementary,6,0,507,906,436
36676500000000,Central Elementary,7,0,1312,2088,1206
36676500000000,Central Elementary,9,0,104,136,86
36676500000000,Chaffey Joint Union High,0,38,161,52,22
36676500000000,Chaffey Joint Union High,1,17,83,34,18
36676500000000,Chaffey Joint Union High,2,331,1258,622,490
36676500000000,Chaffey Joint Union High,3,33,123,64,30
36676500000000,Chaffey Joint Union High,4,126,498,240,192
36676500000000,Chaffey Joint Union High,5,3957,15626,6650,2818
36676500000000,Chaffey Joint Union High,6,506,1992,906,436
36676500000000,Chaffey Joint Union High,7,1128,4444,2088,1206
36676500000000,Chaffey Joint Union High,9,78,413,136,86
36676800000000,Chino Valley Unified,0,1,323,2,0
36676800000000,Chino Valley Unified,1,5,28,10,8
36676800000000,Chino Valley Unified,2,307,3795,582,460
36676800000000,Chino Valley Unified,3,7,60,14,8
36676800000000,Chino Valley Unified,4,128,1392,242,182
36676800000000,Chino Valley Unified,5,1460,17130,2568,860
36676800000000,Chino Valley Unified,6,125,1012,224,96
36676800000000,Chino Valley Unified,7,602,5580,1136,572
36676800000000,Chino Valley Unified,9,53,617,104,60
36676900000000,Colton Joint Unified,1,4,64,8,0
36676900000000,Colton Joint Unified,2,17,390,32,16
36676900000000,Colton Joint Unified,3,3,63,4,2
36676900000000,Colton Joint Unified,4,16,263,30,18
36676900000000,Colton Joint Unified,5,1355,19269,2252,620
36676900000000,Colton Joint Unified,6,87,1346,144,38
36676900000000,Colton Joint Unified,7,118,1739,218,84
36676900000000,Colton Joint Unified,9,11,183,18,10
36676900000000,Cucamonga Elementary,1,0,7,8,0
36676900000000,Cucamonga Elementary,2,0,90,32,16
36676900000000,Cucamonga Elementary,3,0,15,4,2
36676900000000,Cucamonga Elementary,4,0,67,30,18
36676900000000,Cucamonga Elementary,5,0,1702,2252,620
36676900000000,Cucamonga Elementary,6,0,367,144,38
36676900000000,Cucamonga Elementary,7,0,237,218,84
36676900000000,Cucamonga Elementary,9,0,19,18,10
36677100000000,Fontana Unified,0,0,2,1,0
36677100000000,Fontana Unified,1,10,43,12,6
36677100000000,Fontana Unified,2,35,419,56,34
36677100000000,Fontana Unified,3,10,109,18,6
36677100000000,Fontana Unified,4,56,435,116,84
36677100000000,Fontana Unified,5,2790,34065,4832,1692
36677100000000,Fontana Unified,6,246,2255,440,112
36677100000000,Fontana Unified,7,160,1795,286,100
36677100000000,Fontana Unified,9,15,347,34,10
36677400000000,Helendale Elementary,2,4,35,8,8
36677400000000,Helendale Elementary,4,4,33,6,0
36677400000000,Helendale Elementary,5,107,740,40,8
36677400000000,Helendale Elementary,6,14,101,10,2
36677400000000,Helendale Elementary,7,44,912,76,28
36677400000000,Helendale Elementary,9,1,120,2,2
36677800000000,Morongo Unified,1,4,58,10,2
36677800000000,Morongo Unified,2,10,102,18,2
36677800000000,Morongo Unified,3,9,88,16,0
36677800000000,Morongo Unified,4,10,106,18,6
36677800000000,Morongo Unified,5,258,2904,356,56
36677800000000,Morongo Unified,6,39,558,64,12
36677800000000,Morongo Unified,7,381,5075,600,92
36677800000000,Morongo Unified,9,50,529,82,20
36678000000000,Needles Unified,1,4,137,8,0
36678000000000,Needles Unified,2,2,11,4,4
36678000000000,Needles Unified,5,10,197,26,4
36678000000000,Needles Unified,7,33,452,64,10
36678000000000,Needles Unified,9,1,20,2,0
36678300000000,Oro Grande Elementary,1,7,59,12,0
36678300000000,Oro Grande Elementary,3,2,18,4,0
36678300000000,Oro Grande Elementary,4,3,14,6,2
36678300000000,Oro Grande Elementary,5,422,2127,632,82
36678300000000,Oro Grande Elementary,6,40,367,62,14
36678300000000,Oro Grande Elementary,7,186,1107,338,70
36678300000000,Oro Grande Elementary,9,17,139,38,6
36678400000000,Redlands Unified,0,7,74,16,8
36678400000000,Redlands Unified,1,13,92,18,6
36678400000000,Redlands Unified,2,159,1763,300,224
36678400000000,Redlands Unified,3,18,90,36,16
36678400000000,Redlands Unified,4,69,590,132,80
36678400000000,Redlands Unified,5,833,9998,1436,496
36678400000000,Redlands Unified,6,114,1323,196,72
36678400000000,Redlands Unified,7,668,6527,1220,644
36678400000000,Redlands Unified,9,52,869,100,50
36678500000000,Rialto Unified,1,7,73,12,2
36678500000000,Rialto Unified,2,32,247,60,44
36678500000000,Rialto Unified,3,9,114,10,2
36678500000000,Rialto Unified,4,12,133,20,16
36678500000000,Rialto Unified,5,1696,21512,2784,1016
36678500000000,Rialto Unified,6,263,2879,444,134
36678500000000,Rialto Unified,7,101,1042,160,52
36678500000000,Rialto Unified,9,10,222,20,4
36678700000000,Rim of the World Unified,1,2,16,4,2
36678700000000,Rim of the World Unified,4,1,6,2,0
36678700000000,Rim of the World Unified,5,103,1251,156,52
36678700000000,Rim of the World Unified,6,3,30,6,2
36678700000000,Rim of the World Unified,7,228,2200,388,176
36678700000000,Rim of the World Unified,9,5,163,10,2
36678800000000,San Bernardino City Unified,0,19,1010,22,0
36678800000000,San Bernardino City Unified,1,18,285,28,2
36678800000000,San Bernardino City Unified,2,73,800,134,86
36678800000000,San Bernardino City Unified,3,21,269,38,6
36678800000000,San Bernardino City Unified,4,21,200,40,18
36678800000000,San Bernardino City Unified,5,2729,39291,4666,1300
36678800000000,San Bernardino City Unified,6,544,7113,926,210
36678800000000,San Bernardino City Unified,7,328,3717,568,200
36678800000000,San Bernardino City Unified,9,17,680,34,4
36678900000000,Trona Joint Unified,1,1,4,1,0
36678900000000,Trona Joint Unified,5,5,85,6,0
36678900000000,Trona Joint Unified,6,3,19,2,0
36678900000000,Trona Joint Unified,7,8,129,14,0
36678900000000,Trona Joint Unified,9,1,12,2,0
36679300000000,Victor Valley Union High,0,7,75,14,0
36679300000000,Victor Valley Union High,1,17,112,22,2
36679300000000,Victor Valley Union High,2,55,267,74,54
36679300000000,Victor Valley Union High,3,22,98,40,4
36679300000000,Victor Valley Union High,4,34,125,60,40
36679300000000,Victor Valley Union High,5,1419,7934,2490,558
36679300000000,Victor Valley Union High,6,442,2681,664,130
36679300000000,Victor Valley Union High,7,429,2306,792,186
36679300000000,Victor Valley Union High,9,50,291,92,16
36679600000000,Yucaipa-Calimesa Joint Unified,1,11,54,20,8
36679600000000,Yucaipa-Calimesa Joint Unified,2,13,111,22,20
36679600000000,Yucaipa-Calimesa Joint Unified,3,2,19,4,0
36679600000000,Yucaipa-Calimesa Joint Unified,4,5,62,10,6
36679600000000,Yucaipa-Calimesa Joint Unified,5,275,3765,520,156
36679600000000,Yucaipa-Calimesa Joint Unified,6,14,145,22,6
36679600000000,Yucaipa-Calimesa Joint Unified,7,404,5553,738,328
36679600000000,Yucaipa-Calimesa Joint Unified,9,8,70,16,4
36738600000000,Baker Valley Unified,5,9,140,18,18
36738600000000,Baker Valley Unified,7,1,20,2,2
36738900000000,Silver Valley Unified,1,3,29,6,0
36738900000000,Silver Valley Unified,2,1,45,2,2
36738900000000,Silver Valley Unified,3,2,53,2,0
36738900000000,Silver Valley Unified,4,2,34,4,4
36738900000000,Silver Valley Unified,5,31,725,66,14
36738900000000,Silver Valley Unified,6,11,278,26,10
36738900000000,Silver Valley Unified,7,46,960,102,12
36738900000000,Silver Valley Unified,9,8,154,12,4
36739600000000,Snowline Joint Unified,0,9,312,12,0
36739600000000,Snowline Joint Unified,1,1,42,2,0
36739600000000,Snowline Joint Unified,2,22,150,42,24
36739600000000,Snowline Joint Unified,3,2,25,2,0
36739600000000,Snowline Joint Unified,4,3,41,6,4
36739600000000,Snowline Joint Unified,5,246,3290,414,76
36739600000000,Snowline Joint Unified,6,26,469,50,4
36739600000000,Snowline Joint Unified,7,317,3415,562,122
36739600000000,Snowline Joint Unified,9,6,82,10,4
36750400000000,Hesperia Unified,0,14,708,16,2
36750400000000,Hesperia Unified,1,3,113,10,2
36750400000000,Hesperia Unified,2,20,283,34,2
36750400000000,Hesperia Unified,3,7,77,16,0
36750400000000,Hesperia Unified,4,13,97,26,6
36750400000000,Hesperia Unified,5,1292,14475,2270,142
36750400000000,Hesperia Unified,6,167,1686,280,12
36750400000000,Hesperia Unified,7,580,5948,1032,80
36750400000000,Hesperia Unified,9,26,348,44,14
36750500000000,Lucerne Valley Unified,1,1,24,2,0
36750500000000,Lucerne Valley Unified,2,2,110,4,0
36750500000000,Lucerne Valley Unified,3,1,10,2,0
36750500000000,Lucerne Valley Unified,5,33,833,64,22
36750500000000,Lucerne Valley Unified,6,2,87,4,0
36750500000000,Lucerne Valley Unified,7,35,1606,72,10
36750500000000,Lucerne Valley Unified,9,1,130,2,0
36750700000000,Upland Unified,0,6,86,6,2
36750700000000,Upland Unified,1,5,48,10,2
36750700000000,Upland Unified,2,56,584,110,80
36750700000000,Upland Unified,3,7,46,12,6
36750700000000,Upland Unified,4,12,203,24,12
36750700000000,Upland Unified,5,468,6135,868,242
36750700000000,Upland Unified,6,78,935,136,28
36750700000000,Upland Unified,7,270,3098,512,222
36750700000000,Upland Unified,9,29,245,52,26
36750800000000,Apple Valley Unified,0,1,15,2,0
36750800000000,Apple Valley Unified,1,4,69,8,0
36750800000000,Apple Valley Unified,2,41,332,72,46
36750800000000,Apple Valley Unified,3,7,74,18,2
36750800000000,Apple Valley Unified,4,11,99,20,14
36750800000000,Apple Valley Unified,5,471,6116,786,152
36750800000000,Apple Valley Unified,6,124,1407,188,38
36750800000000,Apple Valley Unified,7,542,6035,928,330
36750800000000,Apple Valley Unified,9,16,254,32,8
37103700000000,San Diego County Office of Education,0,0,1,1,0
37103700000000,San Diego County Office of Education,1,9,25,8,0
37103700000000,San Diego County Office of Education,2,19,433,24,4
37103700000000,San Diego County Office of Education,3,4,12,8,0
37103700000000,San Diego County Office of Education,4,6,33,8,0
37103700000000,San Diego County Office of Education,5,739,1939,496,6
37103700000000,San Diego County Office of Education,6,98,292,72,2
37103700000000,San Diego County Office of Education,7,96,914,90,10
37103700000000,San Diego County Office of Education,9,28,139,22,2
37679800000000,Borrego Springs Unified,5,66,485,48,12
37679800000000,Borrego Springs Unified,6,1,30,2,0
37679800000000,Borrego Springs Unified,7,17,164,24,18
37680300000000,Coronado Unified,1,2,16,4,2
37680300000000,Coronado Unified,2,8,77,16,14
37680300000000,Coronado Unified,3,3,11,6,4
37680300000000,Coronado Unified,4,7,49,14,12
37680300000000,Coronado Unified,5,63,598,116,60
37680300000000,Coronado Unified,6,10,57,22,14
37680300000000,Coronado Unified,7,217,2215,430,320
37680300000000,Coronado Unified,9,8,142,16,12
37680500000000,Dehesa Elementary,0,26,41,10,0
37680500000000,Dehesa Elementary,1,10,51,8,2
37680500000000,Dehesa Elementary,2,17,74,16,0
37680500000000,Dehesa Elementary,3,6,13,6,0
37680500000000,Dehesa Elementary,5,422,933,308,10
37680500000000,Dehesa Elementary,6,95,174,90,0
37680500000000,Dehesa Elementary,7,113,1311,158,10
37680500000000,Dehesa Elementary,9,6,183,16,2
37681100000000,Escondido Union High,0,9,79,18,8
37681100000000,Escondido Union High,1,12,39,18,8
37681100000000,Escondido Union High,2,78,276,150,116
